timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
23/11/2022 6:35:00 PM,666,40,63,55,91,1248,CLEAR
23/11/2022 6:53:00 PM,714,30,65,56,95,1481,CLEAR
23/11/2022 7:13:00 PM,759,35,75,0,98,435,CLEAR
23/11/2022 7:15:00 PM,813,32,80,0,78,694,CLEAR
23/11/2022 7:16:00 PM,813,32,80,0,78,694,CLEAR
23/11/2022 7:17:00 PM,813,32,80,0,78,694,CLEAR
23/11/2022 7:22:00 PM,813,32,80,0,78,694,CLEAR
23/11/2022 7:23:00 PM,875,0,70,1,71,730,CLEAR
23/11/2022 7:25:00 PM,875,0,70,1,71,730,CLEAR
23/11/2022 7:26:00 PM,875,0,70,1,71,730,CLEAR
23/11/2022 7:30:00 PM,875,0,70,1,71,730,CLEAR
23/11/2022 7:30:00 PM,694,674,65,56,111,1065,CLEAR
23/11/2022 7:32:00 PM,694,674,65,56,111,1065,CLEAR
23/11/2022 7:33:00 PM,694,674,65,56,111,1065,CLEAR
23/11/2022 7:37:00 PM,715,700,64,61,113,1258,CLEAR
23/11/2022 7:52:00 PM,644,630,65,61,111,1183,CLEAR
23/11/2022 8:13:00 PM,754,605,66,60,108,1311,CLEAR
23/11/2022 8:25:00 PM,745,597,68,60,113,1276,HI
23/11/2022 8:26:00 PM,694,602,56,57,98,1245,CLEAR
23/11/2022 8:27:00 PM,694,602,56,57,98,1245,CLEAR
23/11/2022 8:33:00 PM,694,602,56,57,98,1245,CLEAR
23/11/2022 8:53:00 PM,612,549,63,62,108,1235,CLEAR
23/11/2022 9:06:00 PM,688,559,66,61,101,1298,CLEAR
23/11/2022 9:07:00 PM,688,559,66,61,101,1298,CLEAR
23/11/2022 9:08:00 PM,688,559,66,61,101,1298,CLEAR
23/11/2022 9:13:00 PM,688,559,66,61,101,1298,CLEAR
23/11/2022 9:33:00 PM,602,545,61,56,105,1301,HI
23/11/2022 9:42:00 PM,711,547,58,56,113,1295,HI
23/11/2022 9:48:00 PM,681,492,64,62,115,1130,CLEAR
23/11/2022 9:49:00 PM,681,492,64,62,115,1130,CLEAR
23/11/2022 9:49:00 PM,681,492,64,62,115,1130,CLEAR
23/11/2022 9:53:00 PM,681,492,64,62,115,1130,CLEAR
23/11/2022 10:02:00 PM,710,535,60,60,106,1200,CLEAR
23/11/2022 10:11:00 PM,654,490,64,56,113,1139,HI
23/11/2022 10:12:00 PM,654,490,64,56,113,1139,HI
23/11/2022 10:22:00 PM,683,445,66,63,98,1341,CLEAR
23/11/2022 10:29:00 PM,683,445,66,63,98,1341,CLEAR
23/11/2022 10:30:00 PM,711,530,64,56,110,1259,CLEAR
23/11/2022 10:30:00 PM,711,530,64,56,110,1259,CLEAR
23/11/2022 10:32:00 PM,711,530,64,56,110,1259,CLEAR
23/11/2022 10:32:00 PM,711,530,64,56,110,1259,CLEAR
23/11/2022 10:37:00 PM,711,530,64,56,110,1259,CLEAR
23/11/2022 10:53:00 PM,1566,681,59,63,106,1248,CLEAR
23/11/2022 10:58:00 PM,1605,637,58,57,108,1106,CLEAR
